ItemID,Sentiment,SentimentSource,SentimentText
3986,0,Sentiment140,Want to be at meet up again
3987,0,Sentiment140,want to go back to sleep cos its too early but im not tired at all x
3988,0,Sentiment140,wants to go and see the jonas brothers oin november
3989,0,Sentiment140,was gonna go to my brothers show but still feeling like poo :**(
3990,1,Sentiment140,#NAME?
3991,0,Sentiment140,wasted a grand yesterday. Just sunk in. And sadly I'm gonna be back to shopping in a few hours. Must kick habit.
3992,0,Sentiment140,MCFLY ARE PLAYING DOWN GOES ANOTHER ONE ON UCAP TOUR
3993,0,Sentiment140,mcfly weren't on radiobob yet
3994,1,Sentiment140,me like my new picture
3995,0,Sentiment140,me too darling
3996,1,Sentiment140,ME TOO! ugh
3997,0,Sentiment140,Medium season finale was tonight. Storm knocked out cable earlier when I was watching it. Finally finished it .. So upsetting.
3998,0,Sentiment140,meeks ..what a depressing day
3999,1,Sentiment140,might be joining a BAND!!
4000,0,Sentiment140,might not be able to go to Cali. Maybe Canada? Or shall I bribe my mom to go to London!!!??? xD
4001,0,Sentiment140,might not be able to go to Cali. Maybe Canada? Or sham I bribe my mom to go to London!!!??? xD
4002,0,Sentiment140,mike just called. he has to stay and close the salon tonight.
4003,1,Sentiment140,miley your awesome!
4004,0,Sentiment140,Miley's climb song just came on n the kid next to me singing it alound! And her granny started singing it toooo! Help help!
4005,0,Sentiment140,Miserable day today. Dont ask. Story might not be finished :\
4006,0,Sentiment140,miss you boys hope we see us again soon and make Party together :*
4007,0,Sentiment140,missed my dads phone call
4008,0,Sentiment140,Missed the Pearl Jam tickets
4009,0,Sentiment140,Misses 8 out of 10 cats tonigggght
4010,0,Sentiment140,misses her bby
4011,0,Sentiment140,#NAME?
4012,0,Sentiment140,#NAME?
4013,0,Sentiment140,Missing the Read. Meet the team / join the team: http://tinyurl.com/djlgrt
4014,0,Sentiment140,#NAME?
4015,1,Sentiment140,moday is the last day of skool!! only a half day
4016,0,Sentiment140,#NAME?
4017,0,Sentiment140,Mom's leaving
4018,1,Sentiment140,moncton this week sometime .. hope so gonna see my hunny
4019,1,Sentiment140,monday monday
4020,0,Sentiment140,more exams! noooooooooo!!
4021,0,Sentiment140,more storms. God keep us safe Refinnyj &lt;&gt; Mat1234
4022,0,Sentiment140,morning already...
4023,1,Sentiment140,Mothers Day
4024,0,Sentiment140,mr twitter universe hasnt let me on for over a week now. how am i supposed to vote?!
4025,0,Sentiment140,muffins ruined cuz i used baking soda instead of powder by accident. and now i want to cry. but it's so dumb to cry about muffins.
4026,0,Sentiment140,"mum and stephan are argueing noo, stop it please. it will only lead on to worser things and my foods gonna get cold. what a plarva."
4027,1,Sentiment140,Music.. &lt;3 haha! I need to get ready to walk to the grocery store (a mile away) OH! and clean my house. BBL to do more FF stuff!
4028,0,Sentiment140,must try to raise some funds to get better computer present one like me worn out. also need a publisher/literary ag... http://ow.ly/ejFF
4029,0,Sentiment140,"Must wait till Wednesday for new Phonogram. Can't wait, can't wait."
4030,0,Sentiment140,"my 12 year old is taking care of the injured black cat in front of our house, waiting for animal control. Too bad my wife is allergic"
4031,0,Sentiment140,"My 99yrold great gma died today.. but @ peace, after a rough year. Sad circumstances, but can't wait to see Jes and rest of the family."
4032,0,Sentiment140,my ankle is sore.
4033,0,Sentiment140,my babe is super sick!
4034,0,Sentiment140,My baby kitty is going blind. MY Charlotte. Why can't it be my stupid sister's cat? Why mine?
4035,0,Sentiment140,"my backrounds not working, help!"
4036,0,Sentiment140,my Bday is almost over!!!!!
4037,0,Sentiment140,"my bf left for this sea cadet thing yesterday, and i wont be able to reach him for WEEKS. makes me sad. :'("
4038,0,Sentiment140,- watching _÷„â_¡_È„Î„?___µ„ . It's really sad
4039,0,Sentiment140,"watching jon &amp; kate &quot;news&quot; on e tv while on recumbent bike-that &amp; msnbc not into j&amp;k but,xcuse me, me thinkx Jon has a tiny organ.poor j"
4040,1,Sentiment140,watching Pushing Daisies from last night love the quirkieness of it and Lee Pace is lush
4041,0,Sentiment140,Watching the news makes me loose faith in human kind.
4042,0,Sentiment140,we hurt my moms feelings.
4043,1,Sentiment140,we just got done role playing
4044,0,Sentiment140,we lost but thats ok the series isn't over one more game!!! but we had a really fun time....now time to take meds and go to bed
4045,0,Sentiment140,well if it makes you feel any better this drive is pretty lame-o.
4046,1,Sentiment140,well i'm going again in early july minus my mother. get jaime to drive ya'll up here
4047,0,Sentiment140,well me seeing you shall be arranged. I don't care what i have to do.
4048,1,Sentiment140,well my might just got made
4049,0,Sentiment140,"well she is almost two mnths old and we haven't been to the dr about anything else, so I would say that's good."
4050,0,Sentiment140,"- Well, i'm going to bed now. I'm tired and i have a meeting to go to tomorrow. Sometimes it really sucks to be unemployed."
4051,0,Sentiment140,"Well, just the show for Calvin and Mine that Bird. Great triple crown for him though!"
4052,0,Sentiment140,"well... yes. and I promised to go out tonight, fuck. All I want to do is eat ice-cream and watch romcoms (clichÌ©, me?)"
4053,0,Sentiment140,- went to the library &amp; checked out no books for me. Guess I'll chip away at the Mt. Everest-sized stack next to my bed. ;)
4054,0,Sentiment140,we're fighting. He's frustrates me so damn much arghhh! About to watch Drag Me To Hell in this awkward silence. How fun!
4055,0,Sentiment140,West Indies lost! Now the final is between Pakistan and Sri Lanka... Hope Pakistan wins!
4056,0,Sentiment140,WHAHHH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! NOO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
4057,0,Sentiment140,what a day. I hope everyone is having a better day than me. What a mess I seem to make on a daily basis.
4058,1,Sentiment140,what a great night!
4059,1,Sentiment140,#NAME?
4060,1,Sentiment140,what coursework are you doing?
4061,0,Sentiment140,- What do you guys do when you can't sleep?
4062,0,Sentiment140,what happen with my pictureeeeeeeeeeeeeeeeeeeee
4063,0,Sentiment140,what happened to taylor?
4064,0,Sentiment140,What if Brad doesn't like me. He's so cool
4065,0,Sentiment140,What is this number six?
4066,0,Sentiment140,what to do...
4067,0,Sentiment140,#NAME?
4068,0,Sentiment140,Whatever.
4069,0,Sentiment140,whats all this dannygokey hate all about???
4070,1,Sentiment140,whats good tonight!! lets make it gooooood! holler
4071,1,Sentiment140,what's that about?
4072,0,Sentiment140,- what's the appeal of Patrick Wolf and his cellulite? Why is it all over my tumblr dashboard??
4073,0,Sentiment140,whats the point of wisdom teeth? NOTHING! grr in so much pain and i look like a chipmunk FML
4074,1,Sentiment140,when i come around : )
4075,0,Sentiment140,Where did it all go to? Anyone in Charlotte want to come out tonight and play flashlight tag with me? It'll be cooler with a big group
4076,0,Sentiment140,where is the sun? x)
4077,0,Sentiment140,wheres a gvsu woman when ya need one
4078,0,Sentiment140,"while shooting tonight, i was murdered by miskeetoes - but mainly on my feet! and because i am slightly... http://tumblr.com/xge1x2wtl"
4079,0,Sentiment140,my birdy lucky died this morning its sooo sad
4080,1,Sentiment140,my birthday is in two days!.
4081,1,Sentiment140,my birthday is on Monday
4082,0,Sentiment140,my boyfriend has a boyfriend
4083,0,Sentiment140,"My browser very smoothly. Pros: Password activated, no history, TOTAL PRIVACY! Cons: Basic module."
4084,0,Sentiment140,my cells diedddd
4085,0,Sentiment140,my chorus teacher gave the Children of Eden solo to ALL the senior girls... WTF. It's not a solo now! Stuck with the spiritual :/
4086,0,Sentiment140,my computer doesn't drag clips into SV!
4087,0,Sentiment140,My dad won't let me get my licesence until the summer..
4088,0,Sentiment140,My dear wife is having a rough day at home. Tweet me some good vibes for her and I'll forward them (she's not on twitter).
4089,0,Sentiment140,"my dog i wanted got adopted today,"
4090,0,Sentiment140,"my dog might have cancer. cheering myself up with night at the museum 2,green tea and love."
4091,0,Sentiment140,my dumb asthma won't go away...
4092,0,Sentiment140,my ears hurt
4093,0,Sentiment140,my eva got hit by a drunk driver
4094,0,Sentiment140,my eyes are going to be all puffy later argh...funerals....so sad...
4095,0,Sentiment140,my fav shoes blew a seam. Geez and they aren't THAT old! (@ work)
4096,0,Sentiment140,- my feet are 3 times their normal size and puffing out of my sandals.
4097,0,Sentiment140,My feet hurt so bad. And My legs.... and ankles. Fuck!
4098,0,Sentiment140,My fish got sick today. Tomorrow I will know how many survived.
4099,1,Sentiment140,"my Followers , i Change my mind about movie Star i think i will playin Guitar"
4100,0,Sentiment140,my friends are so mean lmao
4101,0,Sentiment140,my girl makes me cry ugly!
4102,0,Sentiment140,My girls got beat by the grubiest team in the primary girls football 5-2. On the upside my girls played great game
4103,0,Sentiment140,"My goin out plans tonight have kinda got a mess, Jenn ended up having to be on call...hopefully will end up doin something"
4104,0,Sentiment140,"my grandfathe have a diabetes , i hate this world"
4105,1,Sentiment140,my hair extensions are fucking sexy as hell! Thanks for the support today Marissa i love you!
4106,0,Sentiment140,my handsome is not safe this week!! Heartbreaking!! MAX!
4107,0,Sentiment140,my harvest moon game keeps freezing! I have things to do on there! =(
4108,0,Sentiment140,my head hurts
4109,0,Sentiment140,my head hurts now.
4110,0,Sentiment140,my head hurts.... joes fault...wanker...ghgo p ]# = kujhvc
4111,0,Sentiment140,"My head is hurting, my throat is sore, I can't hear the Day26 leak, the Day26 album on Amazon is fuc*ing expensive, I have homework :'("
4112,0,Sentiment140,my healthy Harold sticker in stuck in my hair.
4113,0,Sentiment140,my intert didnt cahgne im sad.
4114,0,Sentiment140,my iPhone has NO SIGNAL in the theater. Boo #ignitephx
4115,1,Sentiment140,My IPod Touch 2G is jailbroken
4116,0,Sentiment140,My iTunes card just ran out.
4117,0,Sentiment140,my legs hurt!
4118,0,Sentiment140,my life
4119,0,Sentiment140,"My mom has only been back a night, and she has already driven me crazy. She fucking spilled choc ice cream all over my car"
4120,0,Sentiment140,my mom just figured out i like oranges. FML
4121,0,Sentiment140,my mom says she wants you to come over soon anyways
4122,0,Sentiment140,my mom's mean...
4123,1,Sentiment140,my mood. Fantastic
4124,1,Sentiment140,my new best friend &lt;3
4125,1,Sentiment140,- my new sleek coffee maker is on the way to find me!
4126,0,Sentiment140,My other brother's sick...
4127,0,Sentiment140,"My parakeet escaped. i'm pretty bummed, but kudos to Storm Rider for following his dreams."
4128,0,Sentiment140,while taking the girls to see UP then lunch then school for tourtering then class tonight.
4129,1,Sentiment140,whooo time to kill some zombies
4130,0,Sentiment140,why am i not in dallas? goodnight.
4131,0,Sentiment140,why are you sick?
4132,0,Sentiment140,why cant anything good happen for or to me? i jus want to be in love. :'( *crying*
4133,0,Sentiment140,Why can't I just be a heartless bitch?
4134,0,Sentiment140,why can't people understand when you want to keep a wedding small that you can't invite everyone you know?
4135,0,Sentiment140,Why didn't they have my size? http://twitpic.com/7xyxv
4136,0,Sentiment140,Why do bands release digital only versions of EPs? I want a CD copy :@ At least I'll be able to get this one I guess :/
4137,0,Sentiment140,why do you have to be so mean?
4138,0,Sentiment140,why does my corey smith station play nothing but hootie and the blowfish.
4139,0,Sentiment140,why does nobody want to hire me?!
4140,0,Sentiment140,why does the optician hate me. stoopid glasses.
4141,0,Sentiment140,Why hasn't he called. I'm being blown off yet again.
4142,0,Sentiment140,why is it that i am always so damn unlucky! It's not fair I'm like crying right now uhdjfdfjkdsfhds;kfjhds;fkdjhflk;dfjdslkfjd;lkfjd;lfkm
4143,0,Sentiment140,why is this taking so long!?
4144,0,Sentiment140,why? cheer up ily ryan lol @ryan241241
4145,0,Sentiment140,why? GOODNIGHT WORLD.
4146,0,Sentiment140,why?? why why!! ???? so sad
4147,0,Sentiment140,whys everything complicatedddddddddddd.
4148,0,Sentiment140,whys there no britbrit official fan club anymore i need to join
4149,0,Sentiment140,"Will have to wait to next week to meet C and N because of trip to Tokyo, darnit. Can't wait to meet them. Congratulations, Heidi babes!"
4150,0,Sentiment140,will it ever enddd??
4151,0,Sentiment140,"wish i could have gone bowling tonight, ahh well Dr chace! &lt;3"
4152,0,Sentiment140,wish i could've made things better baybeh'
4153,0,Sentiment140,wish people didnt make stupid mistakes like you did....all i need now is a bottle of wine and curl up in a blanket on my own
4154,1,Sentiment140,wish you were here! Yea you!!
